instance,benchmark_name,class,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver_config
,,,count_nonzero,sum,amax,mean,amin,amax,std,
blockmap_05_03-0002.edge,networks,atmost2000,1,1,1,528.887,528.887,528.887,,jdrasil-b75t1800-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,10.4411,10.4411,10.4411,,tcs-b50-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,21.1855,21.1855,21.1855,,jdrasil-b50-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,70.4762,70.4762,70.4762,,jdrasil-b75-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,144.318,144.318,144.318,,tcs-b75-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,270.167,270.167,270.167,,tcs-b150-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,285.483,285.483,285.483,,tcs-b100-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,293.094,293.094,293.094,,tcs-b125-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,461.606,461.606,461.606,,jdrasil-b75t1800-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,473.752,473.752,473.752,,jdrasil-b125-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,497.589,497.589,497.589,,jdrasil-b100-n1
blockmap_05_03-0003.edge,networks,atmost2000,1,1,1,505.713,505.713,505.713,,jdrasil-b150-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,10.0114,10.0114,10.0114,,tcs-b50-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,20.8837,20.8837,20.8837,,jdrasil-b50-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,69.65,69.65,69.65,,jdrasil-b75-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,146.517,146.517,146.517,,tcs-b75-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,265.754,265.754,265.754,,tcs-b100-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,270.377,270.377,270.377,,tcs-b125-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,282.568,282.568,282.568,,tcs-b150-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,474.898,474.898,474.898,,jdrasil-b75t1800-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,488.865,488.865,488.865,,jdrasil-b100-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,495.88,495.88,495.88,,jdrasil-b150-n1
blockmap_05_03-0004.edge,networks,atmost2000,1,1,1,503.719,503.719,503.719,,jdrasil-b125-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,10.9619,10.9619,10.9619,,tcs-b50-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,21.4129,21.4129,21.4129,,jdrasil-b50-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,73.6135,73.6135,73.6135,,jdrasil-b75-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,145.351,145.351,145.351,,tcs-b75-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,270.671,270.671,270.671,,tcs-b125-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,281.172,281.172,281.172,,tcs-b100-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,281.527,281.527,281.527,,tcs-b150-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,461.773,461.773,461.773,,jdrasil-b150-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,463.04,463.04,463.04,,jdrasil-b75t1800-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,508.676,508.676,508.676,,jdrasil-b100-n1
blockmap_05_03-0005.edge,networks,atmost2000,1,1,1,523.155,523.155,523.155,,jdrasil-b125-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,11.8685,11.8685,11.8685,,tcs-b50-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,19.1292,19.1292,19.1292,,jdrasil-b50-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,66.1838,66.1838,66.1838,,jdrasil-b75-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,145.058,145.058,145.058,,tcs-b75-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,279.283,279.283,279.283,,tcs-b100-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,288.846,288.846,288.846,,tcs-b150-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,292.711,292.711,292.711,,tcs-b125-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,460.111,460.111,460.111,,jdrasil-b125-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,471.637,471.637,471.637,,jdrasil-b150-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,476.92,476.92,476.92,,jdrasil-b75t1800-n1
blockmap_05_03-0006.edge,networks,atmost2000,1,1,1,488.617,488.617,488.617,,jdrasil-b100-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,10.2414,10.2414,10.2414,,tcs-b50-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,20.1002,20.1002,20.1002,,jdrasil-b50-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,66.2409,66.2409,66.2409,,jdrasil-b75-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,145.729,145.729,145.729,,tcs-b75-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,269.163,269.163,269.163,,tcs-b100-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,282.499,282.499,282.499,,tcs-b125-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,293.549,293.549,293.549,,tcs-b150-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,467.623,467.623,467.623,,jdrasil-b75t1800-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,479.052,479.052,479.052,,jdrasil-b100-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,513.869,513.869,513.869,,jdrasil-b125-n1
blockmap_05_03-0007.edge,networks,atmost2000,1,1,1,536.344,536.344,536.344,,jdrasil-b150-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,10.8878,10.8878,10.8878,,tcs-b50-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,21.4169,21.4169,21.4169,,jdrasil-b50-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,71.459,71.459,71.459,,jdrasil-b75-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,145.096,145.096,145.096,,tcs-b75-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,269.155,269.155,269.155,,tcs-b100-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,277.934,277.934,277.934,,tcs-b150-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,284.708,284.708,284.708,,tcs-b125-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,463.928,463.928,463.928,,jdrasil-b125-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,496.595,496.595,496.595,,jdrasil-b150-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,522.115,522.115,522.115,,jdrasil-b75t1800-n1
blockmap_05_03-0008.edge,networks,atmost2000,1,1,1,527.569,527.569,527.569,,jdrasil-b100-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,10.5271,10.5271,10.5271,,tcs-b50-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,20.7065,20.7065,20.7065,,jdrasil-b50-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,66.909,66.909,66.909,,jdrasil-b75-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,150.481,150.481,150.481,,tcs-b75-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,275.142,275.142,275.142,,tcs-b100-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,278.287,278.287,278.287,,tcs-b125-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,294.237,294.237,294.237,,tcs-b150-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,471.977,471.977,471.977,,jdrasil-b100-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,497.88,497.88,497.88,,jdrasil-b150-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,500.437,500.437,500.437,,jdrasil-b75t1800-n1
blockmap_05_03-0009.edge,networks,atmost2000,1,1,1,512.945,512.945,512.945,,jdrasil-b125-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,10.866,10.866,10.866,,tcs-b50-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,23.134,23.134,23.134,,jdrasil-b50-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,70.8722,70.8722,70.8722,,jdrasil-b75-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,146.828,146.828,146.828,,tcs-b75-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,262.334,262.334,262.334,,tcs-b100-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,286.185,286.185,286.185,,tcs-b125-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,286.938,286.938,286.938,,tcs-b150-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,467.553,467.553,467.553,,jdrasil-b75t1800-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,485.974,485.974,485.974,,jdrasil-b125-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,489.561,489.561,489.561,,jdrasil-b100-n1
blockmap_05_03-0010.edge,networks,atmost2000,1,1,1,503.809,503.809,503.809,,jdrasil-b150-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,10.7466,10.7466,10.7466,,tcs-b50-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,20.7893,20.7893,20.7893,,jdrasil-b50-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,71.689,71.689,71.689,,jdrasil-b75-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,141.468,141.468,141.468,,tcs-b75-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,272.678,272.678,272.678,,tcs-b100-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,281.785,281.785,281.785,,tcs-b125-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,289.548,289.548,289.548,,tcs-b150-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,456.487,456.487,456.487,,jdrasil-b150-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,459.039,459.039,459.039,,jdrasil-b75t1800-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,469.949,469.949,469.949,,jdrasil-b125-n1
blockmap_05_03-0011.edge,networks,atmost2000,1,1,1,502.622,502.622,502.622,,jdrasil-b100-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,10.5261,10.5261,10.5261,,tcs-b50-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,20.2352,20.2352,20.2352,,jdrasil-b50-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,70.8128,70.8128,70.8128,,jdrasil-b75-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,145.491,145.491,145.491,,tcs-b75-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,262.368,262.368,262.368,,tcs-b100-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,282.275,282.275,282.275,,tcs-b125-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,285.608,285.608,285.608,,tcs-b150-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,482.089,482.089,482.089,,jdrasil-b150-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,494.438,494.438,494.438,,jdrasil-b75t1800-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,500.361,500.361,500.361,,jdrasil-b100-n1
blockmap_05_03-0012.edge,networks,atmost2000,1,1,1,500.396,500.396,500.396,,jdrasil-b125-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,11.3665,11.3665,11.3665,,tcs-b50-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,18.6097,18.6097,18.6097,,jdrasil-b50-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,69.7849,69.7849,69.7849,,jdrasil-b75-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,146.958,146.958,146.958,,tcs-b75-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,267.757,267.757,267.757,,tcs-b150-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,271.838,271.838,271.838,,tcs-b100-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,277.078,277.078,277.078,,tcs-b125-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,471.826,471.826,471.826,,jdrasil-b150-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,475.375,475.375,475.375,,jdrasil-b75t1800-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,486.705,486.705,486.705,,jdrasil-b100-n1
blockmap_05_03-0013.edge,networks,atmost2000,1,1,1,490.447,490.447,490.447,,jdrasil-b125-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,10.4696,10.4696,10.4696,,tcs-b50-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,22.7635,22.7635,22.7635,,jdrasil-b50-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,71.2527,71.2527,71.2527,,jdrasil-b75-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,147.439,147.439,147.439,,tcs-b75-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,265.658,265.658,265.658,,tcs-b100-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,271.281,271.281,271.281,,tcs-b125-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,285.634,285.634,285.634,,tcs-b150-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,484.204,484.204,484.204,,jdrasil-b100-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,486.435,486.435,486.435,,jdrasil-b75t1800-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,518.641,518.641,518.641,,jdrasil-b125-n1
blockmap_05_03-0014.edge,networks,atmost2000,1,1,1,526.498,526.498,526.498,,jdrasil-b150-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,10.1063,10.1063,10.1063,,tcs-b50-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,19.3675,19.3675,19.3675,,jdrasil-b50-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,74.445,74.445,74.445,,jdrasil-b75-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,142.802,142.802,142.802,,tcs-b75-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,280.347,280.347,280.347,,tcs-b100-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,283.955,283.955,283.955,,tcs-b125-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,288.393,288.393,288.393,,tcs-b150-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,461.563,461.563,461.563,,jdrasil-b125-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,503.747,503.747,503.747,,jdrasil-b75t1800-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,510.627,510.627,510.627,,jdrasil-b100-n1
blockmap_05_03-0015.edge,networks,atmost2000,1,1,1,515.279,515.279,515.279,,jdrasil-b150-n1
blockmap_10_01-0000.edge,networks,beyond5000,1,1,1,105.947,105.947,105.947,,jdrasil-b50-n1
blockmap_10_01-0001.edge,networks,beyond5000,1,1,1,97.8023,97.8023,97.8023,,jdrasil-b50-n1
blockmap_10_01-0002.edge,networks,beyond5000,1,1,1,3416.94,3416.94,3416.94,,tcs-b100-n1
blockmap_10_01-0004.edge,networks,beyond5000,1,1,1,727.051,727.051,727.051,,tcs-b100-n1
blockmap_10_01-0006.edge,networks,beyond5000,1,1,1,88.5845,88.5845,88.5845,,jdrasil-b50-n1
blockmap_10_01-0009.edge,networks,beyond5000,1,1,1,1140.07,1140.07,1140.07,,tcs-b100-n1
blockmap_10_01-0012.edge,networks,beyond5000,1,1,1,2459.73,2459.73,2459.73,,tcs-b100-n1
blockmap_10_01-0013.edge,networks,beyond5000,1,1,1,97.1943,97.1943,97.1943,,jdrasil-b50-n1
blockmap_10_02-0003.edge,networks,beyond5000,1,3,3,4336.25,4336.25,4336.25,,tcs-b100-n1
blockmap_10_02-0004.edge,networks,beyond5000,1,6,6,5946.58,5946.58,5946.58,,tcs-b100-n1
blockmap_10_02-0010.edge,networks,beyond5000,1,6,6,5909.51,5909.51,5909.51,,tcs-b100-n1
blockmap_10_03-0009.edge,networks,beyond5000,1,1,1,1683.87,1683.87,1683.87,,tcs-b100-n1
blockmap_10_03-0010.edge,networks,beyond5000,1,3,3,2480.08,2480.08,2480.08,,tcs-b100-n1
blockmap_10_03-0011.edge,networks,beyond5000,1,1,1,1668.66,1668.66,1668.66,,tcs-b100-n1
blockmap_10_03-0013.edge,networks,beyond5000,1,1,1,1674.14,1674.14,1674.14,,tcs-b100-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,10.964,10.964,10.964,,tcs-b50-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,16.441,16.441,16.441,,tcs-b75-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,19.1464,19.1464,19.1464,,jdrasil-b50-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,32.4044,32.4044,32.4044,,jdrasil-b75-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,59.9071,59.9071,59.9071,,jdrasil-b75t1800-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,64.0306,64.0306,64.0306,,jdrasil-b100-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,124.382,124.382,124.382,,jdrasil-b125-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,130.41,130.41,130.41,,jdrasil-b150-n1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,1,2,2,212.397,212.397,212.397,,tcs-b100-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,2,2,13.2218,13.2218,13.2218,,tcs-b50-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,12.8134,12.8134,12.8134,,tcs-b75-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,20.8529,20.8529,20.8529,,jdrasil-b50-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,164.714,164.714,164.714,,jdrasil-b75-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,243.056,243.056,243.056,,tcs-b125-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,249.144,249.144,249.144,,tcs-b100-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,255.9,255.9,255.9,,tcs-b150-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,1866.9,1866.9,1866.9,,jdrasil-b75t1800-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,3596.94,3596.94,3596.94,,jdrasil-b100-n1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,1,3,3,5379.63,5379.63,5379.63,,jdrasil-b125-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,1,1,2.21,2.21,2.21,,htd-b150-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,1,1,2.261,2.261,2.261,,htd-b100-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,7.287,7.287,7.287,,tcs-b50-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,9.2827,9.2827,9.2827,,jdrasil-b50-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,11.5427,11.5427,11.5427,,jdrasil-b75-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,14.7137,14.7137,14.7137,,jdrasil-b125-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,16.8247,16.8247,16.8247,,jdrasil-b100-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,17.1607,17.1607,17.1607,,jdrasil-b75t1800-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,17.5156,17.5156,17.5156,,jdrasil-b150-n1
buchnera_primal_graph-pp.dgf,twlib,atmost200,1,2,2,333.256,333.256,333.256,,tcs-b75-n1
buchnera_primal_graph.dimacs,twlib,atmost500,1,2,2,3.0518,3.0518,3.0518,,htd-b150-n1
buchnera_primal_graph.dimacs,twlib,atmost500,1,2,2,15.6383,15.6383,15.6383,,jdrasil-b50-n1
buchnera_primal_graph.dimacs,twlib,atmost500,1,2,2,18.4481,18.4481,18.4481,,jdrasil-b75-n1
buchnera_primal_graph.dimacs,twlib,atmost500,1,2,2,19.6123,19.6123,19.6123,,jdrasil-b100-n1
buchnera_primal_graph.dimacs,twlib,atmost500,1,2,2,19.7672,19.7672,19.7672,,jdrasil-b125-n1
buchnera_primal_graph.dimacs,twlib,atmost500,1,2,2,20.4974,20.4974,20.4974,,jdrasil-b75t1800-n1
buchnera_primal_graph.dimacs,twlib,atmost500,1,2,2,24.4193,24.4193,24.4193,,jdrasil-b150-n1
budapest_gtfs.gml.lp.gr,transit,atmost1000,1,1,1,35.7907,35.7907,35.7907,,jdrasil-b100-n1
budapest_gtfs.gml.lp.gr,transit,atmost1000,1,1,1,36.1898,36.1898,36.1898,,jdrasil-b75t1800-n1
budapest_gtfs.gml.lp.gr,transit,atmost1000,1,2,2,34.5749,34.5749,34.5749,,tcs-b100-n1
budapest_gtfs.gml.lp.gr,transit,atmost1000,1,2,2,114.003,114.003,114.003,,jdrasil-b150-n1
budapest_gtfs.gml.lp.gr,transit,atmost1000,1,2,2,336.51,336.51,336.51,,tcs-b125-n1
budapest_gtfs.gml.lp.gr,transit,atmost1000,1,2,2,371.692,371.692,371.692,,jdrasil-b125-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,2,2,6.6232,6.6232,6.6232,,htd-b100-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,2,2,21.4579,21.4579,21.4579,,tcs-b75-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,2,2,25.7739,25.7739,25.7739,,jdrasil-b75-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,2,2,35.6744,35.6744,35.6744,,jdrasil-b50-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,2,2,59.4112,59.4112,59.4112,,jdrasil-b100-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,2,2,61.278,61.278,61.278,,jdrasil-b75t1800-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,3,3,815.873,815.873,815.873,,jdrasil-b150-n1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,1,3,3,848.731,848.731,848.731,,jdrasil-b125-n1
c1908.isc.cnf.edge,networks,atmost1000,1,2,2,12.8213,12.8213,12.8213,,tcs-b50-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,5.7115,5.7115,5.7115,,htd-b100-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,5.7366,5.7366,5.7366,,htd-b150-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,18.5953,18.5953,18.5953,,jdrasil-b50-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,39.4004,39.4004,39.4004,,tcs-b75-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,42.0035,42.0035,42.0035,,jdrasil-b75-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,1480.13,1480.13,1480.13,,jdrasil-b75t1800-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,1617.09,1617.09,1617.09,,jdrasil-b100-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,2945.27,2945.27,2945.27,,jdrasil-b125-n1
c1908.isc.cnf.edge,networks,atmost1000,1,3,3,3150.19,3150.19,3150.19,,jdrasil-b150-n1
c432.isc.cnf.edge,networks,atmost200,1,3,3,6.901,6.901,6.901,,tcs-b50-n1
c432.isc.cnf.edge,networks,atmost200,1,3,3,8.5326,8.5326,8.5326,,tcs-b125-n1
c432.isc.cnf.edge,networks,atmost200,1,3,3,8.8158,8.8158,8.8158,,tcs-b100-n1
c432.isc.cnf.edge,networks,atmost200,1,3,3,8.9793,8.9793,8.9793,,tcs-b150-n1
c432.isc.cnf.edge,networks,atmost200,1,3,3,9.3826,9.3826,9.3826,,tcs-b75-n1
c432.isc.cnf.edge,networks,atmost200,1,3,3,56.3166,56.3166,56.3166,,jdrasil-b50-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,10.5566,10.5566,10.5566,,tcs-b125-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,10.7523,10.7523,10.7523,,tcs-b75-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,10.8283,10.8283,10.8283,,tcs-b100-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,11.1708,11.1708,11.1708,,tcs-b50-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,11.5093,11.5093,11.5093,,tcs-b150-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,19.8491,19.8491,19.8491,,jdrasil-b50-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,20.7606,20.7606,20.7606,,jdrasil-b125-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,24.0788,24.0788,24.0788,,jdrasil-b75t1800-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,24.296,24.296,24.296,,jdrasil-b75-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,26.0303,26.0303,26.0303,,jdrasil-b150-n1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,1,2,2,30.0987,30.0987,30.0987,,jdrasil-b100-n1
cango.transit.update_20151216_1627.gml.lp.gr,transit,atmost2000,1,1,1,20.423,20.423,20.423,,jdrasil-b50-n1
cango.transit.update_20151216_1627.gml.lp.gr,transit,atmost2000,1,1,1,23.6939,23.6939,23.6939,,jdrasil-b100-n1
cango.transit.update_20151216_1627.gml.lp.gr,transit,atmost2000,1,1,1,31.2122,31.2122,31.2122,,tcs-b125-n1
cango.transit.update_20151216_1627.gml.lp.gr,transit,atmost2000,1,1,1,31.9742,31.9742,31.9742,,tcs-b150-n1
cango.transit.update_20151216_1627.gml.lp.gr,transit,atmost2000,1,1,1,32.8141,32.8141,32.8141,,tcs-b100-n1
