instance,benchmark_name,class,abs_improvement,time,solved,solver_config
BN_44-pp.dgf,twlib,atmost500,0,67.5627,1.0,jdrasil-b75t1800-n1
BN_44-pp.dgf,twlib,atmost500,0,473.806,1.0,tcs-b100-n1
BN_44-pp.dgf,twlib,atmost500,0,490.931,1.0,tcs-b125-n1
BN_44-pp.dgf,twlib,atmost500,0,502.047,1.0,tcs-b150-n1
BN_44-pp.dgf,twlib,atmost500,0,,,htd-b175-n1
BN_44-pp.dgf,twlib,atmost500,0,,,jdrasil-b75t90r40-n1
BN_44.dgf,twlib,atmost1000,0,4.9305,1.0,htd-b150-n1
BN_44.dgf,twlib,atmost1000,0,5.11,1.0,htd-b100-n1
BN_44.dgf,twlib,atmost1000,0,8.3523,1.0,tcs-b125-n1
BN_44.dgf,twlib,atmost1000,0,8.5373,1.0,tcs-b100-n1
BN_44.dgf,twlib,atmost1000,0,8.6777,1.0,tcs-b150-n1
BN_44.dgf,twlib,atmost1000,0,9.1238,1.0,tcs-b75-n1
BN_44.dgf,twlib,atmost1000,0,9.2768,1.0,tcs-b50-n1
BN_44.dgf,twlib,atmost1000,0,9.3866,1.0,jdrasil-b25-n1
BN_44.dgf,twlib,atmost1000,0,9.8779,1.0,jdrasil-b75t1800-n1
BN_44.dgf,twlib,atmost1000,0,10.9143,1.0,jdrasil-b50-n1
BN_44.dgf,twlib,atmost1000,0,11.8054,1.0,jdrasil-b125-n1
BN_44.dgf,twlib,atmost1000,0,12.617,1.0,jdrasil-b100-n1
BN_44.dgf,twlib,atmost1000,0,13.8185,1.0,jdrasil-b150-n1
BN_44.dgf,twlib,atmost1000,0,15.4819,1.0,jdrasil-b75-n1
BN_44.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_44.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_45-pp.dgf,twlib,atmost500,0,2.7534,1.0,htd-b150-n1
BN_45-pp.dgf,twlib,atmost500,0,2.8529,1.0,htd-b100-n1
BN_45-pp.dgf,twlib,atmost500,0,5.9747,1.0,tcs-b150-n1
BN_45-pp.dgf,twlib,atmost500,0,6.2631,1.0,tcs-b125-n1
BN_45-pp.dgf,twlib,atmost500,0,6.3647,1.0,jdrasil-b25-n1
BN_45-pp.dgf,twlib,atmost500,0,7.0555,1.0,tcs-b50-n1
BN_45-pp.dgf,twlib,atmost500,0,7.2888,1.0,tcs-b100-n1
BN_45-pp.dgf,twlib,atmost500,0,7.6695,1.0,tcs-b75-n1
BN_45-pp.dgf,twlib,atmost500,0,15.0532,1.0,jdrasil-b50-n1
BN_45-pp.dgf,twlib,atmost500,0,15.731,1.0,jdrasil-b125-n1
BN_45-pp.dgf,twlib,atmost500,0,17.1463,1.0,jdrasil-b150-n1
BN_45-pp.dgf,twlib,atmost500,0,17.4125,1.0,jdrasil-b75-n1
BN_45-pp.dgf,twlib,atmost500,0,17.5879,1.0,jdrasil-b100-n1
BN_45-pp.dgf,twlib,atmost500,0,18.5008,1.0,jdrasil-b75t1800-n1
BN_45-pp.dgf,twlib,atmost500,0,,,htd-b175-n1
BN_45-pp.dgf,twlib,atmost500,0,,,jdrasil-b75t90r40-n1
BN_45.dgf,twlib,atmost1000,0,5.2382,1.0,htd-b100-n1
BN_45.dgf,twlib,atmost1000,0,5.2976,1.0,htd-b150-n1
BN_45.dgf,twlib,atmost1000,0,8.3143,1.0,tcs-b150-n1
BN_45.dgf,twlib,atmost1000,0,8.6897,1.0,tcs-b75-n1
BN_45.dgf,twlib,atmost1000,0,8.7705,1.0,tcs-b125-n1
BN_45.dgf,twlib,atmost1000,0,9.7918,1.0,jdrasil-b25-n1
BN_45.dgf,twlib,atmost1000,0,9.8314,1.0,tcs-b100-n1
BN_45.dgf,twlib,atmost1000,0,10.9341,1.0,tcs-b50-n1
BN_45.dgf,twlib,atmost1000,0,11.2917,1.0,jdrasil-b75t1800-n1
BN_45.dgf,twlib,atmost1000,0,12.1063,1.0,jdrasil-b50-n1
BN_45.dgf,twlib,atmost1000,0,12.2046,1.0,jdrasil-b125-n1
BN_45.dgf,twlib,atmost1000,0,13.0334,1.0,jdrasil-b150-n1
BN_45.dgf,twlib,atmost1000,0,15.1925,1.0,jdrasil-b100-n1
BN_45.dgf,twlib,atmost1000,0,15.3103,1.0,jdrasil-b75-n1
BN_45.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_45.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_46-pp.dgf,twlib,atmost200,0,1.7777,1.0,htd-b150-n1
BN_46-pp.dgf,twlib,atmost200,0,1.7818,1.0,htd-b100-n1
BN_46-pp.dgf,twlib,atmost200,0,8.7578,1.0,jdrasil-b25-n1
BN_46-pp.dgf,twlib,atmost200,0,7200.11,0.0,jdrasil-b150-n1
BN_46-pp.dgf,twlib,atmost200,0,7200.11,0.0,jdrasil-b75t1800-n1
BN_46-pp.dgf,twlib,atmost200,0,7200.11,0.0,jdrasil-b100-n1
BN_46-pp.dgf,twlib,atmost200,0,7200.12,0.0,jdrasil-b75-n1
BN_46-pp.dgf,twlib,atmost200,0,7200.12,0.0,jdrasil-b125-n1
BN_46-pp.dgf,twlib,atmost200,0,,,htd-b175-n1
BN_46-pp.dgf,twlib,atmost200,0,,,jdrasil-b75t90r40-n1
BN_46-pp.dgf,twlib,atmost200,3,10.7339,1.0,tcs-b50-n1
BN_46-pp.dgf,twlib,atmost200,3,55.4706,1.0,jdrasil-b50-n1
BN_46-pp.dgf,twlib,atmost200,4,84.4835,1.0,tcs-b75-n1
BN_46-pp.dgf,twlib,atmost200,4,86.0148,1.0,tcs-b100-n1
BN_46-pp.dgf,twlib,atmost200,4,86.3196,1.0,tcs-b150-n1
BN_46-pp.dgf,twlib,atmost200,4,90.8222,1.0,tcs-b125-n1
BN_46.dgf,twlib,atmost500,0,4.1284,1.0,htd-b150-n1
BN_46.dgf,twlib,atmost500,0,4.434,1.0,htd-b100-n1
BN_46.dgf,twlib,atmost500,0,7.5985,1.0,jdrasil-b25-n1
BN_46.dgf,twlib,atmost500,0,7200.1,0.0,tcs-b125-n1
BN_46.dgf,twlib,atmost500,0,7200.1,0.0,tcs-b150-n1
BN_46.dgf,twlib,atmost500,0,7200.11,0.0,jdrasil-b100-n1
BN_46.dgf,twlib,atmost500,0,7200.12,0.0,jdrasil-b75t1800-n1
BN_46.dgf,twlib,atmost500,0,7200.12,0.0,jdrasil-b125-n1
BN_46.dgf,twlib,atmost500,0,7200.13,0.0,jdrasil-b150-n1
BN_46.dgf,twlib,atmost500,0,,,htd-b175-n1
BN_46.dgf,twlib,atmost500,0,,,jdrasil-b75t90r40-n1
BN_46.dgf,twlib,atmost500,3,10.7608,1.0,tcs-b50-n1
BN_46.dgf,twlib,atmost500,3,23.45,1.0,jdrasil-b50-n1
BN_46.dgf,twlib,atmost500,4,67.8043,1.0,tcs-b75-n1
BN_46.dgf,twlib,atmost500,4,924.122,1.0,jdrasil-b75-n1
BN_46.dgf,twlib,atmost500,4,1355.64,1.0,tcs-b100-n1
BN_47-pp.dgf,twlib,atmost1000,0,4.7339,1.0,htd-b100-n1
BN_47-pp.dgf,twlib,atmost1000,0,4.7927,1.0,htd-b150-n1
BN_47-pp.dgf,twlib,atmost1000,0,11.2659,1.0,jdrasil-b25-n1
BN_47-pp.dgf,twlib,atmost1000,0,13.6817,1.0,tcs-b50-n1
BN_47-pp.dgf,twlib,atmost1000,0,13.923,1.0,jdrasil-b50-n1
BN_47-pp.dgf,twlib,atmost1000,0,40.6435,1.0,jdrasil-b75-n1
BN_47-pp.dgf,twlib,atmost1000,0,47.52,1.0,jdrasil-b125-n1
BN_47-pp.dgf,twlib,atmost1000,0,49.3794,1.0,jdrasil-b100-n1
BN_47-pp.dgf,twlib,atmost1000,0,49.4121,1.0,jdrasil-b75t1800-n1
BN_47-pp.dgf,twlib,atmost1000,0,52.0418,1.0,jdrasil-b150-n1
BN_47-pp.dgf,twlib,atmost1000,0,289.901,1.0,tcs-b75-n1
BN_47-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b100-n1
BN_47-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b125-n1
BN_47-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_47-pp.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_47-pp.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_47.dgf,twlib,atmost1000,0,6.7553,1.0,htd-b150-n1
BN_47.dgf,twlib,atmost1000,0,6.9503,1.0,htd-b100-n1
BN_47.dgf,twlib,atmost1000,0,13.0576,1.0,jdrasil-b25-n1
BN_47.dgf,twlib,atmost1000,0,14.1994,1.0,jdrasil-b50-n1
BN_47.dgf,twlib,atmost1000,0,15.2825,1.0,tcs-b50-n1
BN_47.dgf,twlib,atmost1000,0,43.9036,1.0,jdrasil-b75-n1
BN_47.dgf,twlib,atmost1000,0,51.1388,1.0,jdrasil-b100-n1
BN_47.dgf,twlib,atmost1000,0,56.9982,1.0,jdrasil-b75t1800-n1
BN_47.dgf,twlib,atmost1000,0,58.81,1.0,jdrasil-b125-n1
BN_47.dgf,twlib,atmost1000,0,61.7164,1.0,jdrasil-b150-n1
BN_47.dgf,twlib,atmost1000,0,138.541,1.0,tcs-b75-n1
BN_47.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b100-n1
BN_47.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_47.dgf,twlib,atmost1000,0,7200.12,0.0,tcs-b125-n1
BN_47.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_47.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_48-pp.dgf,twlib,atmost1000,0,6.301,1.0,htd-b150-n1
BN_48-pp.dgf,twlib,atmost1000,0,6.4573,1.0,htd-b100-n1
BN_48-pp.dgf,twlib,atmost1000,0,11.4132,1.0,jdrasil-b25-n1
BN_48-pp.dgf,twlib,atmost1000,0,14.4837,1.0,jdrasil-b50-n1
BN_48-pp.dgf,twlib,atmost1000,0,15.4558,1.0,tcs-b50-n1
BN_48-pp.dgf,twlib,atmost1000,0,40.5974,1.0,jdrasil-b75-n1
BN_48-pp.dgf,twlib,atmost1000,0,50.5129,1.0,jdrasil-b125-n1
BN_48-pp.dgf,twlib,atmost1000,0,51.2249,1.0,jdrasil-b100-n1
BN_48-pp.dgf,twlib,atmost1000,0,62.9339,1.0,jdrasil-b75t1800-n1
BN_48-pp.dgf,twlib,atmost1000,0,65.1684,1.0,jdrasil-b150-n1
BN_48-pp.dgf,twlib,atmost1000,0,129.732,1.0,tcs-b75-n1
BN_48-pp.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b100-n1
BN_48-pp.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b150-n1
BN_48-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b125-n1
BN_48-pp.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_48-pp.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_48.dgf,twlib,atmost1000,0,6.2875,1.0,htd-b100-n1
BN_48.dgf,twlib,atmost1000,0,7.1946,1.0,htd-b150-n1
BN_48.dgf,twlib,atmost1000,0,12.8115,1.0,jdrasil-b25-n1
BN_48.dgf,twlib,atmost1000,0,12.9971,1.0,jdrasil-b50-n1
BN_48.dgf,twlib,atmost1000,0,13.7958,1.0,tcs-b50-n1
BN_48.dgf,twlib,atmost1000,0,33.0311,1.0,jdrasil-b75-n1
BN_48.dgf,twlib,atmost1000,0,36.9242,1.0,jdrasil-b100-n1
BN_48.dgf,twlib,atmost1000,0,41.8133,1.0,jdrasil-b75t1800-n1
BN_48.dgf,twlib,atmost1000,0,60.1491,1.0,jdrasil-b125-n1
BN_48.dgf,twlib,atmost1000,0,62.2698,1.0,jdrasil-b150-n1
BN_48.dgf,twlib,atmost1000,0,198.612,1.0,tcs-b75-n1
BN_48.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b150-n1
BN_48.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b100-n1
BN_48.dgf,twlib,atmost1000,0,7200.11,0.0,tcs-b125-n1
BN_48.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_48.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_49-pp.dgf,twlib,atmost1000,0,5.5707,1.0,htd-b100-n1
BN_49-pp.dgf,twlib,atmost1000,0,6.5303,1.0,htd-b150-n1
BN_49-pp.dgf,twlib,atmost1000,0,10.0715,1.0,jdrasil-b50-n1
BN_49-pp.dgf,twlib,atmost1000,0,11.9536,1.0,jdrasil-b25-n1
BN_49-pp.dgf,twlib,atmost1000,0,14.4919,1.0,tcs-b50-n1
BN_49-pp.dgf,twlib,atmost1000,0,35.6192,1.0,jdrasil-b75-n1
BN_49-pp.dgf,twlib,atmost1000,0,51.2825,1.0,jdrasil-b125-n1
BN_49-pp.dgf,twlib,atmost1000,0,53.1285,1.0,jdrasil-b75t1800-n1
BN_49-pp.dgf,twlib,atmost1000,0,53.3711,1.0,jdrasil-b100-n1
BN_49-pp.dgf,twlib,atmost1000,0,65.9925,1.0,jdrasil-b150-n1
BN_49-pp.dgf,twlib,atmost1000,0,210.57,1.0,tcs-b75-n1
BN_49-pp.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b100-n1
BN_49-pp.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b125-n1
BN_49-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_49-pp.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_49-pp.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_49.dgf,twlib,atmost1000,0,6.9816,1.0,htd-b100-n1
BN_49.dgf,twlib,atmost1000,0,7.1922,1.0,htd-b150-n1
BN_49.dgf,twlib,atmost1000,0,11.9418,1.0,jdrasil-b25-n1
BN_49.dgf,twlib,atmost1000,0,14.125,1.0,jdrasil-b50-n1
BN_49.dgf,twlib,atmost1000,0,14.9087,1.0,tcs-b50-n1
BN_49.dgf,twlib,atmost1000,0,37.103,1.0,jdrasil-b75-n1
BN_49.dgf,twlib,atmost1000,0,49.8792,1.0,jdrasil-b100-n1
BN_49.dgf,twlib,atmost1000,0,52.6621,1.0,jdrasil-b75t1800-n1
BN_49.dgf,twlib,atmost1000,0,75.2025,1.0,tcs-b75-n1
BN_49.dgf,twlib,atmost1000,0,173.437,1.0,jdrasil-b125-n1
BN_49.dgf,twlib,atmost1000,0,1444.1,1.0,jdrasil-b150-n1
BN_49.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b100-n1
BN_49.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b125-n1
BN_49.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_49.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_49.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_5-pp.dgf,twlib,atmost200,0,2.5192,1.0,htd-b100-n1
BN_5-pp.dgf,twlib,atmost200,0,2.6866,1.0,htd-b150-n1
BN_5-pp.dgf,twlib,atmost200,0,8.8918,1.0,jdrasil-b25-n1
BN_5-pp.dgf,twlib,atmost200,0,10.0419,1.0,jdrasil-b50-n1
BN_5-pp.dgf,twlib,atmost200,0,10.3371,1.0,tcs-b50-n1
BN_5-pp.dgf,twlib,atmost200,0,,,htd-b175-n1
BN_5-pp.dgf,twlib,atmost200,0,,,jdrasil-b75t90r40-n1
BN_5-pp.dgf,twlib,atmost200,3,21.3333,1.0,tcs-b75-n1
BN_5-pp.dgf,twlib,atmost200,3,29.3148,1.0,jdrasil-b75-n1
BN_5-pp.dgf,twlib,atmost200,3,84.2698,1.0,jdrasil-b100-n1
BN_5-pp.dgf,twlib,atmost200,3,107.573,1.0,jdrasil-b125-n1
BN_5-pp.dgf,twlib,atmost200,3,115.75,1.0,jdrasil-b150-n1
BN_5-pp.dgf,twlib,atmost200,3,115.825,1.0,jdrasil-b75t1800-n1
BN_5-pp.dgf,twlib,atmost200,3,212.836,1.0,tcs-b100-n1
BN_5-pp.dgf,twlib,atmost200,3,213.824,1.0,tcs-b125-n1
BN_5-pp.dgf,twlib,atmost200,3,214.82,1.0,tcs-b150-n1
BN_5.dgf,twlib,atmost200,0,2.3785,1.0,htd-b100-n1
BN_5.dgf,twlib,atmost200,0,2.6476,1.0,htd-b150-n1
BN_5.dgf,twlib,atmost200,0,7.0745,1.0,jdrasil-b50-n1
BN_5.dgf,twlib,atmost200,0,7.4789,1.0,jdrasil-b25-n1
BN_5.dgf,twlib,atmost200,0,9.7214,1.0,tcs-b50-n1
BN_5.dgf,twlib,atmost200,0,7200.09,0.0,tcs-b125-n1
BN_5.dgf,twlib,atmost200,0,7200.1,0.0,tcs-b100-n1
BN_5.dgf,twlib,atmost200,0,7200.1,0.0,tcs-b150-n1
BN_5.dgf,twlib,atmost200,0,,,htd-b175-n1
BN_5.dgf,twlib,atmost200,0,,,jdrasil-b75t90r40-n1
BN_5.dgf,twlib,atmost200,3,35.1814,1.0,jdrasil-b75-n1
BN_5.dgf,twlib,atmost200,3,57.4349,1.0,tcs-b75-n1
BN_5.dgf,twlib,atmost200,4,203.033,1.0,jdrasil-b150-n1
BN_5.dgf,twlib,atmost200,4,221.181,1.0,jdrasil-b100-n1
BN_5.dgf,twlib,atmost200,4,229.009,1.0,jdrasil-b125-n1
BN_5.dgf,twlib,atmost200,4,232.293,1.0,jdrasil-b75t1800-n1
BN_50-pp.dgf,twlib,atmost1000,0,6.3857,1.0,htd-b150-n1
BN_50-pp.dgf,twlib,atmost1000,0,6.4664,1.0,htd-b100-n1
BN_50-pp.dgf,twlib,atmost1000,0,11.5802,1.0,jdrasil-b25-n1
BN_50-pp.dgf,twlib,atmost1000,0,12.9838,1.0,jdrasil-b50-n1
BN_50-pp.dgf,twlib,atmost1000,0,16.4725,1.0,tcs-b50-n1
BN_50-pp.dgf,twlib,atmost1000,0,35.611,1.0,jdrasil-b75-n1
BN_50-pp.dgf,twlib,atmost1000,0,55.7006,1.0,jdrasil-b100-n1
BN_50-pp.dgf,twlib,atmost1000,0,56.4845,1.0,jdrasil-b75t1800-n1
BN_50-pp.dgf,twlib,atmost1000,0,57.2324,1.0,tcs-b75-n1
BN_50-pp.dgf,twlib,atmost1000,0,96.6513,1.0,jdrasil-b125-n1
BN_50-pp.dgf,twlib,atmost1000,0,683.127,1.0,jdrasil-b150-n1
BN_50-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b100-n1
BN_50-pp.dgf,twlib,atmost1000,0,7200.11,0.0,tcs-b125-n1
BN_50-pp.dgf,twlib,atmost1000,0,7200.11,0.0,tcs-b150-n1
BN_50-pp.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_50-pp.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_50.dgf,twlib,atmost1000,0,5.4757,1.0,htd-b100-n1
BN_50.dgf,twlib,atmost1000,0,6.8747,1.0,htd-b150-n1
BN_50.dgf,twlib,atmost1000,0,11.7391,1.0,jdrasil-b25-n1
BN_50.dgf,twlib,atmost1000,0,12.8676,1.0,jdrasil-b50-n1
BN_50.dgf,twlib,atmost1000,0,14.6855,1.0,tcs-b50-n1
BN_50.dgf,twlib,atmost1000,0,32.2007,1.0,jdrasil-b75-n1
BN_50.dgf,twlib,atmost1000,0,43.7929,1.0,jdrasil-b100-n1
BN_50.dgf,twlib,atmost1000,0,52.4042,1.0,jdrasil-b75t1800-n1
BN_50.dgf,twlib,atmost1000,0,119.474,1.0,jdrasil-b125-n1
BN_50.dgf,twlib,atmost1000,0,122.254,1.0,tcs-b75-n1
BN_50.dgf,twlib,atmost1000,0,419.702,1.0,jdrasil-b150-n1
BN_50.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_50.dgf,twlib,atmost1000,0,7200.11,0.0,tcs-b100-n1
BN_50.dgf,twlib,atmost1000,0,7200.21,0.0,tcs-b125-n1
BN_50.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_50.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_51-pp.dgf,twlib,atmost1000,0,5.8455,1.0,htd-b100-n1
BN_51-pp.dgf,twlib,atmost1000,0,6.8308,1.0,htd-b150-n1
BN_51-pp.dgf,twlib,atmost1000,0,11.3502,1.0,jdrasil-b25-n1
BN_51-pp.dgf,twlib,atmost1000,0,13.3484,1.0,jdrasil-b50-n1
BN_51-pp.dgf,twlib,atmost1000,0,14.1814,1.0,tcs-b50-n1
BN_51-pp.dgf,twlib,atmost1000,0,42.2362,1.0,jdrasil-b75-n1
BN_51-pp.dgf,twlib,atmost1000,0,55.6347,1.0,jdrasil-b100-n1
BN_51-pp.dgf,twlib,atmost1000,0,59.0781,1.0,jdrasil-b75t1800-n1
BN_51-pp.dgf,twlib,atmost1000,0,69.1174,1.0,tcs-b75-n1
BN_51-pp.dgf,twlib,atmost1000,0,71.6349,1.0,jdrasil-b125-n1
BN_51-pp.dgf,twlib,atmost1000,0,146.688,1.0,jdrasil-b150-n1
BN_51-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b125-n1
BN_51-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_51-pp.dgf,twlib,atmost1000,0,7200.11,0.0,tcs-b100-n1
BN_51-pp.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_51-pp.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_51.dgf,twlib,atmost1000,0,6.8101,1.0,htd-b100-n1
BN_51.dgf,twlib,atmost1000,0,7.0981,1.0,htd-b150-n1
BN_51.dgf,twlib,atmost1000,0,12.9661,1.0,jdrasil-b25-n1
BN_51.dgf,twlib,atmost1000,0,13.9349,1.0,jdrasil-b50-n1
BN_51.dgf,twlib,atmost1000,0,14.776,1.0,tcs-b50-n1
BN_51.dgf,twlib,atmost1000,0,37.9359,1.0,jdrasil-b75-n1
BN_51.dgf,twlib,atmost1000,0,41.8649,1.0,jdrasil-b100-n1
BN_51.dgf,twlib,atmost1000,0,46.4232,1.0,jdrasil-b75t1800-n1
BN_51.dgf,twlib,atmost1000,0,55.7781,1.0,jdrasil-b125-n1
BN_51.dgf,twlib,atmost1000,0,100.181,1.0,jdrasil-b150-n1
BN_51.dgf,twlib,atmost1000,0,145.666,1.0,tcs-b75-n1
BN_51.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b100-n1
BN_51.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_51.dgf,twlib,atmost1000,0,7200.24,0.0,tcs-b125-n1
BN_51.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_51.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_52-pp.dgf,twlib,atmost1000,0,6.3892,1.0,htd-b100-n1
BN_52-pp.dgf,twlib,atmost1000,0,6.5417,1.0,htd-b150-n1
BN_52-pp.dgf,twlib,atmost1000,0,11.9694,1.0,jdrasil-b25-n1
BN_52-pp.dgf,twlib,atmost1000,0,14.4691,1.0,tcs-b50-n1
BN_52-pp.dgf,twlib,atmost1000,0,14.8419,1.0,jdrasil-b50-n1
BN_52-pp.dgf,twlib,atmost1000,0,31.7802,1.0,jdrasil-b100-n1
BN_52-pp.dgf,twlib,atmost1000,0,43.6429,1.0,jdrasil-b75-n1
BN_52-pp.dgf,twlib,atmost1000,0,44.2552,1.0,jdrasil-b75t1800-n1
BN_52-pp.dgf,twlib,atmost1000,0,54.1474,1.0,jdrasil-b125-n1
BN_52-pp.dgf,twlib,atmost1000,0,72.0632,1.0,tcs-b75-n1
BN_52-pp.dgf,twlib,atmost1000,0,92.5917,1.0,jdrasil-b150-n1
BN_52-pp.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b100-n1
BN_52-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b125-n1
BN_52-pp.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b150-n1
BN_52-pp.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_52-pp.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_52.dgf,twlib,atmost1000,0,6.5956,1.0,htd-b100-n1
BN_52.dgf,twlib,atmost1000,0,7.0629,1.0,htd-b150-n1
BN_52.dgf,twlib,atmost1000,0,11.2901,1.0,jdrasil-b25-n1
BN_52.dgf,twlib,atmost1000,0,14.2218,1.0,tcs-b50-n1
BN_52.dgf,twlib,atmost1000,0,14.755,1.0,jdrasil-b50-n1
BN_52.dgf,twlib,atmost1000,0,34.0512,1.0,jdrasil-b75-n1
BN_52.dgf,twlib,atmost1000,0,41.303,1.0,jdrasil-b100-n1
BN_52.dgf,twlib,atmost1000,0,43.3555,1.0,jdrasil-b125-n1
BN_52.dgf,twlib,atmost1000,0,46.9676,1.0,jdrasil-b75t1800-n1
BN_52.dgf,twlib,atmost1000,0,48.9341,1.0,jdrasil-b150-n1
BN_52.dgf,twlib,atmost1000,0,205.042,1.0,tcs-b75-n1
BN_52.dgf,twlib,atmost1000,0,7200.09,0.0,tcs-b150-n1
BN_52.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b100-n1
BN_52.dgf,twlib,atmost1000,0,7200.1,0.0,tcs-b125-n1
BN_52.dgf,twlib,atmost1000,0,,,htd-b175-n1
BN_52.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
BN_53-pp.dgf,twlib,atmost500,0,3.1959,1.0,htd-b150-n1
BN_53-pp.dgf,twlib,atmost500,0,4.8436,1.0,htd-b100-n1
BN_53-pp.dgf,twlib,atmost500,0,12.2638,1.0,jdrasil-b50-n1
BN_53-pp.dgf,twlib,atmost500,0,13.2985,1.0,jdrasil-b25-n1
BN_53-pp.dgf,twlib,atmost500,0,15.2496,1.0,tcs-b50-n1
BN_53-pp.dgf,twlib,atmost500,0,7200.1,0.0,tcs-b125-n1
BN_53-pp.dgf,twlib,atmost500,0,7200.11,0.0,jdrasil-b150-n1
BN_53-pp.dgf,twlib,atmost500,0,7200.11,0.0,tcs-b150-n1
BN_53-pp.dgf,twlib,atmost500,0,7200.13,0.0,jdrasil-b125-n1
BN_53-pp.dgf,twlib,atmost500,0,,,htd-b175-n1
BN_53-pp.dgf,twlib,atmost500,0,,,jdrasil-b75t90r40-n1
BN_53-pp.dgf,twlib,atmost500,6,37.4949,1.0,tcs-b75-n1
BN_53-pp.dgf,twlib,atmost500,6,90.3511,1.0,jdrasil-b75-n1
BN_53-pp.dgf,twlib,atmost500,8,178.637,1.0,jdrasil-b75t1800-n1
BN_53-pp.dgf,twlib,atmost500,8,187.178,1.0,jdrasil-b100-n1
BN_53-pp.dgf,twlib,atmost500,8,668.33,1.0,tcs-b100-n1
BN_53.dgf,twlib,atmost1000,0,5.3693,,htd-b100-n1
BN_53.dgf,twlib,atmost1000,0,5.8325,,htd-b150-n1
BN_53.dgf,twlib,atmost1000,0,10.4303,,jdrasil-b25-n1
BN_53.dgf,twlib,atmost1000,0,12.7505,,jdrasil-b50-n1
BN_53.dgf,twlib,atmost1000,0,17.411,,tcs-b50-n1
BN_53.dgf,twlib,atmost1000,0,57.6074,,tcs-b75-n1
BN_53.dgf,twlib,atmost1000,0,72.7192,,jdrasil-b100-n1
BN_53.dgf,twlib,atmost1000,0,91.7349,,jdrasil-b75t1800-n1
BN_53.dgf,twlib,atmost1000,0,93.2253,,jdrasil-b75-n1
BN_53.dgf,twlib,atmost1000,0,415.644,,tcs-b100-n1
BN_53.dgf,twlib,atmost1000,0,1372.03,,jdrasil-b125-n1
BN_53.dgf,twlib,atmost1000,0,7200.1,,tcs-b125-n1
