instance,benchmark_name,class,width,width,width,width,ubound,ubound,ubound,ubound,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver,solver_config,wall,wall,solver_args,wall,wall
count,,,mean,amin,amax,std,mean,amin,amax,std,count_nonzero,sum,amax,mean,amin,amax,std,,,amax,amin,,std,mean
54,pace2016,atmost200,24.4255319149,1.0,142.0,31.6871560051,24.7659574468,1.0,142.0,31.7813267337,8,16,5,149.544787037,4.5258,7200.12,978.046009982,tw-limprovement,jdrasil-b75-n1,7199.4727,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",978.197054321,147.886177778
54,pace2016,atmost200,24.347826087,1.0,142.0,32.0410967986,24.6956521739,1.0,142.0,32.1288168093,9,16,5,282.559387037,1.3286,7200.14,1369.7583039,tw-limprovement,tcs-b75-n1,7199.5847,0.0,-w 1800 -b 75 -r 10,1369.84628054,281.53377037
54,pace2016,atmost200,21.6222222222,1.0,142.0,29.8224205536,21.9777777778,1.0,142.0,30.038224806,9,16,5,489.200966667,4.0582,7200.11,1707.61859355,tw-limprovement,jdrasil-b100-n1,7199.5375,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1709.05522813,475.559144444
54,pace2016,atmost200,21.2954545455,1.0,142.0,30.0855984596,21.6590909091,1.0,142.0,30.3084478068,9,16,5,640.9023,4.4732,7200.11,1965.69591496,tw-limprovement,jdrasil-b75t1800-n1,7199.3453,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1967.91399045,626.756612963
54,pace2016,atmost200,19.2558139535,1.0,142.0,27.1898904736,19.6279069767,1.0,142.0,27.4703504717,9,16,5,692.370738889,5.0413,7200.12,2100.09456003,tw-limprovement,jdrasil-b125-n1,7199.5553,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2102.42284592,679.437314815
54,pace2016,atmost200,24.6041666667,1.0,142.0,31.4119773764,24.8125,1.0,142.0,31.4430632001,5,10,5,8.22338333333,3.8527,27.0718,4.23931714472,tw-limprovement,jdrasil-b50-n1,26.3223,0.0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",4.76475092211,6.75995
54,pace2016,atmost200,24.5957446809,1.0,142.0,31.7501520534,24.7659574468,1.0,142.0,31.7813267337,5,8,3,142.185435185,1.4371,7200.08,978.700187336,tw-limprovement,tcs-b50-n1,7199.5442,0.0,-w 1800 -b 50 -r 10,978.77620566,141.119424074
54,pace2016,atmost200,24.75,1.0,142.0,31.40368592,24.8125,1.0,142.0,31.4430632001,2,3,2,2.28277592593,1.1113,10.5652,1.45666219092,tw-limprovement,htd-b150-n1,9.9847,0.0,-w 1800 -b 150 -r 10 -s htd_main,1.53476692877,1.5358037037
54,pace2016,atmost200,24.75,1.0,142.0,31.40368592,24.8125,1.0,142.0,31.4430632001,2,3,2,2.43080185185,1.1321,10.4264,1.41312184956,tw-limprovement,htd-b100-n1,9.894,0.0,-w 1800 -b 100 -r 10 -s htd_main,1.52193017725,1.58844814815
54,pace2016,atmost200,24.7916666667,1.0,142.0,31.4080612591,24.8125,1.0,142.0,31.4430632001,1,1,1,7.44151296296,4.1625,26.6645,3.87383633405,tw-limprovement,jdrasil-b25-n1,25.8541,0.0,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",4.3456337448,6.02982037037
37,pace2016,atmost500,76.1,1.0,181.0,65.4843492752,77.1,1.0,181.0,66.0214478707,5,20,8,262.997843243,5.8495,7200.12,1180.26523359,tw-limprovement,jdrasil-b150-n1,7199.3379,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1179.57078886,225.575421622
37,pace2016,atmost500,83.1052631579,1.0,181.0,65.586156006,83.8947368421,1.0,181.0,65.7215462191,4,15,7,749.298808108,3.0002,7200.12,2000.66935573,tw-limprovement,tcs-b125-n1,7199.448,0.0,-w 1800 -b 125 -r 10,1688.75790312,524.797016216
37,pace2016,atmost500,78.0476190476,1.0,181.0,64.4681907536,78.4761904762,1.0,181.0,64.6580382069,3,9,5,11.8014027027,2.1448,23.9276,7.25805561985,tw-limprovement,htd-b150-n1,23.2775,0.0,-w 1800 -b 150 -r 10 -s htd_main,6.37063280531,4.36468648649
37,pace2016,atmost500,76.75,1.0,181.0,65.9775679582,77.1,1.0,181.0,66.0214478707,3,7,3,231.596443243,6.6133,7200.13,1177.83874501,tw-limprovement,jdrasil-b125-n1,7198.7471,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1180.33603443,215.624589189
37,pace2016,atmost500,77.6875,1.0,181.0,70.0435281331,78.125,1.0,181.0,70.1482952988,3,7,3,1255.87740541,3.0124,7200.12,2659.34541693,tw-limprovement,tcs-b150-n1,7199.4445,0.0,-w 1800 -b 150 -r 10,2481.15318002,1030.40148108
37,pace2016,atmost500,78.380952381,1.0,181.0,64.703536372,78.4761904762,1.0,181.0,64.6580382069,1,2,2,11.7738297297,2.1283,23.8896,7.23297977569,tw-limprovement,htd-b100-n1,23.0865,0.0,-w 1800 -b 100 -r 10 -s htd_main,6.32137481959,4.3675027027
37,pace2016,atmost500,78.380952381,1.0,181.0,64.703536372,78.4761904762,1.0,181.0,64.6580382069,1,2,2,28.011427027,5.172,73.0433,17.1395911919,tw-limprovement,jdrasil-b100-n1,56.8339,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",16.3998415883,13.6157027027
37,pace2016,atmost500,78.380952381,1.0,181.0,64.703536372,78.4761904762,1.0,181.0,64.6580382069,1,2,2,31.3019378378,5.8885,95.1183,20.6675978622,tw-limprovement,jdrasil-b75t1800-n1,56.9117,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",18.9502821004,15.4840459459
88,transit,atmost1000,27.2790697674,10.0,74.0,13.7811902182,28.9302325581,10.0,83.0,14.5939477364,65,142,9,277.095619318,7.6791,7200.14,1096.04244473,tw-limprovement,jdrasil-b75t1800-n1,7199.2873,6.6716,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1096.04163094,276.279263636
88,transit,atmost1000,27.2906976744,10.0,75.0,13.8214379767,28.9302325581,10.0,83.0,14.5939477364,65,141,8,293.290159091,8.9539,7200.21,1139.14157273,tw-limprovement,jdrasil-b100-n1,7199.5563,7.9317,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1139.14812495,292.546751136
88,transit,atmost1000,26.825,10.0,74.0,14.086329669,28.4375,10.0,83.0,14.9588835213,59,129,9,846.062775,7.3404,7200.13,2114.3722575,tw-limprovement,jdrasil-b125-n1,7199.5683,6.7264,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2114.39973342,845.259820455
88,transit,atmost1000,26.961038961,10.0,75.0,14.3219022171,28.5844155844,10.0,83.0,15.2327129364,55,125,8,1276.64072386,4.7571,7200.11,2421.33347153,tw-limprovement,tcs-b100-n1,7199.529,4.1758,-w 1800 -b 100 -r 10,2421.34903808,1275.81665227
88,transit,atmost1000,27.5909090909,10.0,83.0,14.188903195,28.9886363636,10.0,83.0,14.4544423575,60,123,7,34.4196318182,8.7121,164.714,30.4337565123,tw-limprovement,jdrasil-b75-n1,164.056,8.1978,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",30.4052074641,33.6180193182
88,transit,atmost1000,27.6136363636,10.0,83.0,14.3137517819,28.9886363636,10.0,83.0,14.4544423575,60,121,7,35.8451227273,4.9252,616.465,91.308990781,tw-limprovement,tcs-b75-n1,615.9398,4.2462,-w 1800 -b 75 -r 10,91.3070205674,35.2485852273
88,transit,atmost1000,25.8378378378,10.0,74.0,13.2974681152,27.2837837838,10.0,83.0,14.2064236583,53,107,9,1305.90549659,7.6133,7200.44,2607.94394236,tw-limprovement,jdrasil-b150-n1,7199.6946,6.8392,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2607.90256061,1305.04615341
88,transit,atmost1000,23.2333333333,10.0,70.0,12.4918504507,24.3833333333,10.0,72.0,12.9419717496,41,69,5,2608.59153295,4.824,7200.12,3296.15277568,tw-limprovement,tcs-b125-n1,7199.5782,4.19,-w 1800 -b 125 -r 10,3296.14259893,2607.87386818
88,transit,atmost1000,28.3295454545,10.0,83.0,14.7388934151,28.9886363636,10.0,83.0,14.4544423575,39,58,4,16.1675443182,8.7933,37.9141,6.06853735607,tw-limprovement,jdrasil-b50-n1,37.1988,8.089,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",6.07145491511,15.4787340909
88,transit,atmost1000,28.3636363636,10.0,83.0,14.7532827582,28.9886363636,10.0,83.0,14.4544423575,41,55,4,11.3588477273,5.4345,31.0004,4.97715256078,tw-limprovement,tcs-b50-n1,30.3489,4.8424,-w 1800 -b 50 -r 10,4.97270162564,10.7629931818
88,transit,atmost1000,21.0909090909,10.0,55.0,8.95724975829,22.0545454545,10.0,59.0,9.26046591464,36,53,5,2909.95751364,5.3056,7200.11,3426.1850318,tw-limprovement,tcs-b150-n1,7199.5278,4.5024,-w 1800 -b 150 -r 10,3426.18030385,2909.24120114
88,transit,atmost1000,28.6477272727,10.0,83.0,14.300582556,28.9886363636,10.0,83.0,14.4544423575,21,30,2,4.80455,2.6393,8.4375,1.3969342626,tw-limprovement,htd-b100-n1,7.8695,2.0183,-w 1800 -b 100 -r 10 -s htd_main,1.41187689245,4.12591477273
88,transit,atmost1000,28.7272727273,10.0,83.0,14.3075635272,28.9886363636,10.0,83.0,14.4544423575,16,23,2,4.62497727273,1.9706,8.6892,1.39311022047,tw-limprovement,htd-b150-n1,8.1266,1.4072,-w 1800 -b 150 -r 10 -s htd_main,1.39451565199,3.98340454545
88,transit,atmost1000,28.9545454545,10.0,83.0,14.4897181865,28.9886363636,10.0,83.0,14.4544423575,3,3,1,9.53429204545,6.7777,16.8475,2.02282887363,tw-limprovement,jdrasil-b25-n1,16.2946,6.1771,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2.01894854499,8.92415568182
75,transit,atmost200,8.17333333333,4.0,14.0,2.19565500498,8.25333333333,4.0,14.0,2.24868329842,6,6,1,3.22956,2.1448,4.5812,0.523184401629,tw-limprovement,tcs-b75-n1,3.963,1.6424,-w 1800 -b 75 -r 10,0.515098069732,2.60083333333
75,transit,atmost200,8.17333333333,4.0,14.0,2.19565500498,8.25333333333,4.0,14.0,2.24868329842,6,6,1,3.28294666667,2.1523,5.1994,0.604166924834,tw-limprovement,tcs-b50-n1,4.5982,1.6343,-w 1800 -b 50 -r 10,0.575627652852,2.61509866667
75,transit,atmost200,8.17333333333,4.0,14.0,2.19565500498,8.25333333333,4.0,14.0,2.24868329842,6,6,1,3.33834133333,2.0685,5.3254,0.647244066312,tw-limprovement,tcs-b100-n1,4.1977,1.5423,-w 1800 -b 100 -r 10,0.522054734185,2.65284533333
75,transit,atmost200,8.17333333333,4.0,14.0,2.19565500498,8.25333333333,4.0,14.0,2.24868329842,6,6,1,3.413932,2.4039,4.7381,0.565855984247,tw-limprovement,tcs-b125-n1,4.0481,1.7363,-w 1800 -b 125 -r 10,0.538443616957,2.76460266667
75,transit,atmost200,8.17333333333,4.0,14.0,2.19565500498,8.25333333333,4.0,14.0,2.24868329842,6,6,1,3.61643466667,2.2625,4.8663,0.593146596549,tw-limprovement,tcs-b150-n1,4.215,1.7035,-w 1800 -b 150 -r 10,0.557296874022,2.939104
75,transit,atmost200,8.18918918919,4.0,14.0,2.20009760478,8.25675675676,4.0,14.0,2.26383606316,5,5,1,103.272024,4.6118,7200.1,830.546595038,tw-limprovement,jdrasil-b100-n1,7199.4686,3.9376,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",830.555959235,102.559757333
75,transit,atmost200,8.18918918919,4.0,14.0,2.20009760478,8.25675675676,4.0,14.0,2.26383606316,5,5,1,103.415096,4.6539,7200.13,830.533947097,tw-limprovement,jdrasil-b75-n1,7199.4627,3.9566,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",830.543412508,102.666112
75,transit,atmost200,8.18918918919,4.0,14.0,2.20009760478,8.25675675676,4.0,14.0,2.26383606316,5,5,1,103.643618667,4.0906,7200.12,830.507120122,tw-limprovement,jdrasil-b150-n1,7199.3306,3.4983,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",830.507525348,102.84972
75,transit,atmost200,8.18918918919,4.0,14.0,2.20009760478,8.25675675676,4.0,14.0,2.26383606316,5,5,1,103.921753333,5.3748,7200.12,830.474203141,tw-limprovement,jdrasil-b75t1800-n1,7199.5392,4.6714,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",830.498424093,103.132553333
75,transit,atmost200,8.18918918919,4.0,14.0,2.20009760478,8.25675675676,4.0,14.0,2.26383606316,5,5,1,104.425250667,4.2141,7200.14,830.417861268,tw-limprovement,jdrasil-b125-n1,7198.8832,3.6416,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",830.364268791,103.625805333
75,transit,atmost200,8.18918918919,4.0,14.0,2.20009760478,8.25675675676,4.0,14.0,2.26383606316,5,5,1,150.689678667,5.0397,7200.1,923.664665406,tw-limprovement,jdrasil-b50-n1,7199.5472,3.9784,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",923.67707305,150.011817333
75,transit,atmost200,8.21621621622,4.0,14.0,2.23466016092,8.25675675676,4.0,14.0,2.26383606316,3,3,1,101.758572,3.8432,7200.1,830.722632426,tw-limprovement,jdrasil-b25-n1,7199.4572,3.2725,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",830.717694073,101.158001333
47,transit,atmost2000,34.1764705882,17.0,65.0,13.9424587811,36.8823529412,17.0,68.0,14.9276329202,29,92,7,2458.17399362,18.2398,7200.2,3084.46016972,tw-limprovement,jdrasil-b125-n1,7199.5432,17.5979,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",3084.47746552,2457.33444894
47,transit,atmost2000,34.0,17.0,67.0,14.2001564937,35.9782608696,17.0,68.0,14.4214179152,34,91,6,437.879748936,16.148,7200.13,1165.94641386,tw-limprovement,jdrasil-b75t1800-n1,7199.2433,15.3591,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1165.94946704,437.055134043
47,transit,atmost2000,34.4545454545,17.0,68.0,14.4197128402,36.4318181818,17.0,68.0,14.5879812386,31,87,6,635.992757447,18.2611,7200.13,1761.9711877,tw-limprovement,jdrasil-b100-n1,7199.5201,17.6163,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1761.98727568,635.190689362
47,transit,atmost2000,34.2553191489,16.0,68.0,14.6220026064,36.0638297872,17.0,68.0,14.2758602198,30,85,7,30.1839404255,10.7523,166.778,25.6790652821,tw-limprovement,tcs-b75-n1,166.2283,10.199,-w 1800 -b 75 -r 10,25.6894289422,29.5673170213
47,transit,atmost2000,34.2619047619,17.0,68.0,14.7268785688,36.2380952381,17.0,68.0,15.0815822483,32,83,9,1238.64933191,10.8283,7200.11,2386.38491469,tw-limprovement,tcs-b100-n1,7199.5496,10.1868,-w 1800 -b 100 -r 10,2386.4164063,1237.70517234
47,transit,atmost2000,34.6595744681,17.0,68.0,14.5397156179,36.0638297872,17.0,68.0,14.2758602198,30,66,6,42.6426978723,16.2262,304.624,43.2810256646,tw-limprovement,jdrasil-b75-n1,302.9337,15.6713,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",43.1572336043,41.8475765957
47,transit,atmost2000,31.68,17.0,65.0,13.7165350338,34.32,17.0,68.0,14.7753172555,20,66,7,3531.65148936,17.533,7200.36,3496.64669011,tw-limprovement,jdrasil-b150-n1,7199.5563,16.7203,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",3496.63745493,3530.79839787
47,transit,atmost2000,31.6538461538,17.0,65.0,15.4270990343,33.5384615385,17.0,68.0,16.2067412375,21,49,6,3621.17224468,10.5566,7200.12,3342.70045816,tw-limprovement,tcs-b125-n1,7199.4997,9.9113,-w 1800 -b 125 -r 10,3342.67097931,3620.46311915
47,transit,atmost2000,35.4042553191,17.0,68.0,14.6860767758,36.0638297872,17.0,68.0,14.2758602198,18,31,4,23.9789617021,11.6376,50.8131,9.24982258633,tw-limprovement,jdrasil-b50-n1,50.2413,11.0723,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",9.24485852111,23.2392255319
47,transit,atmost2000,35.6170212766,17.0,68.0,14.1629541126,36.0638297872,17.0,68.0,14.2758602198,11,21,4,8.27820212766,3.4755,13.6632,2.7172129346,tw-limprovement,htd-b100-n1,13.0922,2.851,-w 1800 -b 100 -r 10 -s htd_main,2.77888093352,7.52666808511
47,transit,atmost2000,35.6170212766,17.0,68.0,14.605765972,36.0638297872,17.0,68.0,14.2758602198,17,21,2,17.7282553191,8.6653,38.1733,6.89626507513,tw-limprovement,tcs-b50-n1,37.5474,8.07,-w 1800 -b 50 -r 10,6.89224821503,17.1378021277
47,transit,atmost2000,35.6808510638,17.0,67.0,14.1099816396,36.0638297872,17.0,68.0,14.2758602198,12,18,3,8.11909574468,3.4628,13.6499,2.47325863624,tw-limprovement,htd-b150-n1,12.9372,2.9196,-w 1800 -b 150 -r 10 -s htd_main,2.47539234211,7.38477021277
47,transit,atmost2000,24.5384615385,17.0,62.0,12.0112127102,25.6153846154,17.0,62.0,11.6156393248,9,14,3,5327.19059574,11.4223,7200.12,3102.82849178,tw-limprovement,tcs-b150-n1,7199.4678,10.655,-w 1800 -b 150 -r 10,3102.82265892,5326.43664255
77,transit,atmost500,12.8157894737,5.0,30.0,5.41777451559,13.3289473684,5.0,33.0,5.76052811906,35,39,3,57.7832844156,1.6247,1810.58,226.38994836,tw-limprovement,jdrasil-b100-n1,1809.097,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",226.331769463,57.0002246753
77,transit,atmost500,12.8289473684,5.0,30.0,5.48789737002,13.3289473684,5.0,33.0,5.76052811906,36,38,3,12.0903220779,1.0442,200.236,27.7342391413,tw-limprovement,tcs-b75-n1,199.6288,0.0,-w 1800 -b 75 -r 10,27.7354836794,11.4946363636
77,transit,atmost500,12.8289473684,5.0,30.0,5.40466010746,13.3289473684,5.0,33.0,5.76052811906,34,38,3,34.6797441558,1.5844,663.946,101.883788093,tw-limprovement,jdrasil-b75t1800-n1,663.102,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",101.88938857,33.8543415584
77,transit,atmost500,12.8421052632,5.0,30.0,5.49679332358,13.3289473684,5.0,33.0,5.76052811906,35,37,3,12.5455701299,0.9306,47.9601,7.3019522899,tw-limprovement,jdrasil-b75-n1,47.3915,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",7.32070433606,11.8209662338
77,transit,atmost500,12.8947368421,5.0,32.0,5.62513157741,13.3289473684,5.0,33.0,5.76052811906,33,33,1,5.10618961039,1.019,10.3478,1.54406916718,tw-limprovement,tcs-b50-n1,9.7962,0.0,-w 1800 -b 50 -r 10,1.56529719621,4.51611688312
77,transit,atmost500,12.2602739726,5.0,28.0,4.7052789422,12.7123287671,5.0,28.0,4.86335347281,33,33,1,380.255838961,1.132,7200.11,1530.93037912,tw-limprovement,tcs-b100-n1,7199.5329,0.0,-w 1800 -b 100 -r 10,1530.94624137,379.575785714
77,transit,atmost500,12.9078947368,5.0,32.0,5.63365513459,13.3289473684,5.0,33.0,5.76052811906,32,32,1,9.92815454545,1.041,20.5736,2.89878458689,tw-limprovement,jdrasil-b50-n1,19.8998,0.0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2.87506375787,9.20352857143
77,transit,atmost500,12.25,5.0,28.0,4.77301688043,12.6805555556,5.0,28.0,4.91570174346,31,31,1,388.493838961,0.9073,7200.13,1605.0545672,tw-limprovement,jdrasil-b150-n1,7199.524,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1605.0550611,387.660036364
77,transit,atmost500,12.25,5.0,28.0,4.77301688043,12.6805555556,5.0,28.0,4.91570174346,31,31,1,435.535249351,0.903,7200.13,1645.72269759,tw-limprovement,jdrasil-b125-n1,7199.4613,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1645.7348106,434.707820779
77,transit,atmost500,12.1267605634,5.0,28.0,4.70236893936,12.5633802817,5.0,28.0,4.84836465615,31,31,1,547.761449351,0.9599,7200.11,1880.66880707,tw-limprovement,tcs-b125-n1,7199.5467,0.0,-w 1800 -b 125 -r 10,1880.67836175,547.070261039
77,transit,atmost500,12.1267605634,5.0,28.0,4.70236893936,12.5633802817,5.0,28.0,4.84836465615,31,31,1,548.958635065,1.1387,7200.1,1883.72838709,tw-limprovement,tcs-b150-n1,7199.4284,0.0,-w 1800 -b 150 -r 10,1883.7310126,548.237736364
77,transit,atmost500,13.1973684211,5.0,33.0,5.81267520015,13.3289473684,5.0,33.0,5.76052811906,10,10,1,31.5756116883,1.1116,1806.3,204.918210856,tw-limprovement,jdrasil-b25-n1,1805.6709,0.0,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",204.924621802,30.8933662338
77,transit,atmost500,13.2105263158,5.0,32.0,5.65288313335,13.3289473684,5.0,33.0,5.76052811906,8,9,2,2.41479220779,0.8633,3.7239,0.608754981557,tw-limprovement,htd-b100-n1,2.9283,0.0,-w 1800 -b 100 -r 10 -s htd_main,0.578265043097,1.77176883117
77,transit,atmost500,13.25,5.0,32.0,5.73439912574,13.3289473684,5.0,33.0,5.76052811906,6,6,1,2.40573506494,0.8902,3.6367,0.577055599293,tw-limprovement,htd-b150-n1,2.761,0.0,-w 1800 -b 150 -r 10 -s htd_main,0.564611409746,1.75594025974
26,transit,atmost5000,33.6428571429,20.0,97.0,20.7089989464,36.2142857143,21.0,97.0,21.0390792846,12,36,9,188.170619231,15.8517,1076.17,292.955347116,tw-limprovement,jdrasil-b125-n1,1075.3489,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",297.358568896,180.187288462
26,transit,atmost5000,46.4666666667,20.0,221.0,52.2615218556,48.5333333333,21.0,221.0,51.8402307461,12,31,9,324.564153846,22.2088,6315.92,1225.2094018,tw-limprovement,tcs-b100-n1,6315.1581,0.0,-w 1800 -b 100 -r 10,1231.38506826,297.681226923
26,transit,atmost5000,30.8333333333,20.0,92.0,19.8898481796,33.0833333333,21.0,97.0,20.8215724379,11,27,5,805.719257692,15.8925,7200.15,1953.04148761,tw-limprovement,jdrasil-b150-n1,7199.4539,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1956.0579923,797.759519231
26,transit,atmost5000,34.5714285714,20.0,97.0,21.3711318073,36.2142857143,21.0,97.0,21.0390792846,12,23,4,89.2476307692,15.696,787.169,160.483204372,tw-limprovement,jdrasil-b100-n1,786.5818,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",164.002019713,81.4792384615
26,transit,atmost5000,34.5714285714,20.0,97.0,21.3711318073,36.2142857143,21.0,97.0,21.0390792846,12,23,4,90.2349346154,15.8079,820.754,165.220407703,tw-limprovement,jdrasil-b75t1800-n1,819.8251,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",168.617879748,82.3875115385
26,transit,atmost5000,34.7857142857,20.0,97.0,21.4984027007,36.2142857143,21.0,97.0,21.0390792846,10,20,4,34.81085,15.7959,104.163,23.851636377,tw-limprovement,jdrasil-b75-n1,102.9671,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",30.0348415366,27.1043615385
26,transit,atmost5000,32.6,20.0,97.0,23.2101510359,34.4,21.0,97.0,22.7068271672,8,18,4,1445.13057692,15.7358,7200.13,2819.73673337,tw-limprovement,tcs-b125-n1,7199.5611,0.0,-w 1800 -b 125 -r 10,2823.47148406,1437.41220769
26,transit,atmost5000,36.25,20.0,92.0,25.9821367207,38.5,21.0,97.0,27.547361813,7,18,5,1842.34911538,15.6846,7200.13,3060.46880948,tw-limprovement,tcs-b150-n1,7199.5268,0.0,-w 1800 -b 150 -r 10,3064.82005143,1834.62409231
26,transit,atmost5000,35.0714285714,20.0,97.0,21.4851085664,36.2142857143,21.0,97.0,21.0390792846,10,16,3,25.4545769231,15.6812,84.0694,17.2264346231,tw-limprovement,tcs-b75-n1,83.5309,0.0,-w 1800 -b 75 -r 10,22.3036753448,17.8160846154
26,transit,atmost5000,47.9333333333,20.0,221.0,52.1296004022,48.5333333333,21.0,221.0,51.8402307461,7,9,3,48.5576846154,24.143,94.0724,17.2912852868,tw-limprovement,jdrasil-b50-n1,93.3856,0.0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",23.8113578953,22.4228961538
26,transit,atmost5000,47.9333333333,19.0,221.0,52.1268599074,48.5333333333,21.0,221.0,51.8402307461,5,9,3,55.5085961538,16.3497,378.0,68.5983966038,tw-limprovement,tcs-b50-n1,377.4571,0.0,-w 1800 -b 50 -r 10,73.1203342599,29.4495192308
26,transit,atmost5000,35.6428571429,21.0,97.0,20.823829334,36.2142857143,21.0,97.0,21.0390792846,5,8,3,16.3036653846,11.9157,29.363,3.85797357149,tw-limprovement,htd-b100-n1,28.7592,0.0,-w 1800 -b 100 -r 10 -s htd_main,9.01407715422,8.65216923077
26,transit,atmost5000,35.6428571429,21.0,93.0,20.2469642277,36.2142857143,21.0,97.0,21.0390792846,5,8,4,16.6848346154,8.9992,42.243,6.64104678869,tw-limprovement,htd-b150-n1,41.6558,0.0,-w 1800 -b 150 -r 10 -s htd_main,10.7661857134,9.02535
70,twlib,atmost1000,44.25,12.0,203.0,26.5093319578,45.2083333333,12.0,203.0,26.8208860606,17,46,7,1297.42077714,13.0334,7200.15,2515.22498408,tw-limprovement,jdrasil-b150-n1,7199.4742,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2006.55403675,792.331114286
70,twlib,atmost1000,41.7142857143,12.0,203.0,32.3833394243,42.8571428571,12.0,203.0,32.2591919022,18,40,6,2524.73217,6.2977,7200.25,3308.53143154,tw-limprovement,tcs-b100-n1,7199.5355,0.0,-w 1800 -b 100 -r 10,3169.65115723,2066.26739714
